property_id,location,latitude,longitude,sqft,BHK,buy_year,sell_year,buy_price,sell_price
1752,Jayanagar,12.928087,77.588416,3698,3,2015,2016,43891096,48003048
1753,Jayanagar,12.916758,77.600891,2359,5,2022,2027,25432025,36782674
1754,Whitefield,12.974485,77.746839,2030,3,2018,2022,10129171,15762053
1755,Electronic City,12.837262,77.653129,1444,1,2022,2026,6117376,7838757
1756,Whitefield,12.971936,77.75985,1615,3,2016,2021,8100572,11891170
1757,Hebbal,13.027801,77.589986,2292,4,2015,2019,16738749,22660484
1758,Jayanagar,12.921274,77.602968,3426,1,2019,2021,37568842,46349545
1759,Hebbal,13.038759,77.590902,1480,1,2019,2020,11352283,12362074
1760,Whitefield,12.971922,77.746809,2791,3,2019,2024,15682535,23305256
1761,Hebbal,13.032896,77.596162,1428,3,2017,2021,10402490,15725766
1762,Jayanagar,12.925232,77.595027,625,5,2016,2019,6798410,8609152
1763,BTM,12.909573,77.612621,2508,2,2019,2021,18473236,21277706
1764,Hebbal,13.029898,77.605575,1667,4,2018,2023,14210268,24813420
1765,Hebbal,13.041455,77.596139,2675,2,2018,2019,23412535,25885438
1766,Whitefield,12.963888,77.747096,2417,4,2015,2018,12304085,15810931
1767,Whitefield,12.974887,77.757153,2942,2,2021,2025,16757312,23540751
1768,Jayanagar,12.934709,77.589854,2057,1,2015,2016,23642348,26079696
1769,Indiranagar,12.977571,77.645536,2997,4,2021,2024,35539422,41624276
1770,BTM,12.916691,77.604218,1122,5,2015,2020,7087790,11015052
1771,Whitefield,12.970892,77.754264,3882,1,2021,2025,21605458,28243467
1772,Whitefield,12.973334,77.754847,2933,4,2021,2026,15987377,25264391
1773,Hebbal,13.026713,77.598471,3850,2,2018,2021,28224023,33484333
1774,BTM,12.919431,77.614262,2000,4,2021,2026,14384241,24163218
1775,Indiranagar,12.964029,77.633752,1525,3,2017,2022,17048618,23950778
1776,Electronic City,12.841983,77.666743,1606,5,2015,2020,7402319,10144361
1777,Jayanagar,12.925246,77.588307,1244,1,2020,2024,13245900,18410809
1778,Electronic City,12.847492,77.664212,2261,5,2019,2020,10726816,11941335
1779,Indiranagar,12.969118,77.644182,1223,3,2020,2023,16086607,21660313
1780,Indiranagar,12.975087,77.641408,2412,3,2017,2022,30652157,44326706
1781,Jayanagar,12.933239,77.586133,840,3,2018,2021,9214449,11904477
1782,BTM,12.921878,77.618807,3488,1,2021,2024,23810715,33360241
1783,Indiranagar,12.973033,77.647579,1659,3,2019,2022,19052399,23945241
1784,Whitefield,12.960682,77.757412,2805,1,2022,2023,16411963,18072837
1785,Electronic City,12.842717,77.663141,3027,2,2017,2018,13353266,14592414
1786,BTM,12.926211,77.614561,2286,4,2018,2020,14781747,17262192
1787,Electronic City,12.850771,77.660833,3878,5,2020,2022,15758981,18752224
1788,Indiranagar,12.970791,77.648681,2384,2,2015,2020,27519945,43887230
1789,BTM,12.908794,77.617888,3820,5,2019,2021,25470134,30573605
1790,Whitefield,12.960512,77.751986,2131,2,2017,2018,10959705,12222391
1791,Indiranagar,12.963853,77.633801,3433,2,2015,2020,40299138,58971380
1792,Electronic City,12.848014,77.660751,1016,5,2015,2016,4660933,5105527
1793,Electronic City,12.841302,77.650776,1472,3,2019,2023,7072797,9637731
1794,Whitefield,12.963163,77.757076,2844,1,2018,2021,15310776,18500663
1795,Electronic City,12.84541,77.67025,1440,2,2022,2023,6854827,7420698
1796,Electronic City,12.853187,77.663662,2159,5,2015,2017,9758796,11227473
1797,Electronic City,12.843243,77.653342,3903,5,2019,2024,16096125,24069424
1798,Electronic City,12.847228,77.66553,1880,5,2015,2017,8962945,10097489
1799,Electronic City,12.850954,77.663978,1062,1,2018,2019,4916937,5465963
1800,Hebbal,13.033318,77.589679,3607,2,2016,2019,28381945,39586803
1801,Whitefield,12.96761,77.754825,1164,3,2015,2019,5866344,9098352
1802,Indiranagar,12.966143,77.633258,3829,5,2017,2020,49788500,62002499
1803,Hebbal,13.044688,77.597622,1689,2,2019,2022,13532415,17496236
1804,Whitefield,12.96325,77.748074,3329,3,2015,2018,19913301,24568444
1805,Hebbal,13.032231,77.598788,3273,5,2017,2022,28219802,39241583
1806,Indiranagar,12.961908,77.635058,826,4,2017,2019,10317525,11417537
1807,Whitefield,12.960961,77.742108,3457,3,2022,2026,19799208,27708188
1808,Indiranagar,12.976951,77.646259,972,3,2022,2026,12616469,15668154
1809,BTM,12.906926,77.601814,3033,5,2021,2022,19396880,20805411
1810,Hebbal,13.028975,77.605447,2267,4,2022,2023,19880169,21519925
1811,Indiranagar,12.973642,77.648123,2448,3,2022,2025,30438705,40165390
1812,Indiranagar,12.976837,77.637938,1674,3,2018,2019,18179254,19216426
1813,Electronic City,12.845753,77.652674,3912,3,2015,2017,18624372,21267047
1814,Hebbal,13.0336,77.589269,801,2,2022,2027,6975210,10368322
1815,Indiranagar,12.973881,77.646146,3499,5,2022,2024,38103227,43206681
1816,Indiranagar,12.972131,77.633897,1593,3,2020,2022,17654686,22032332
1817,Whitefield,12.97385,77.755654,2035,2,2015,2018,10416656,13434431
1818,Jayanagar,12.934249,77.595704,1709,5,2021,2025,17792976,25280097
1819,Jayanagar,12.917282,77.590446,2290,5,2022,2026,27556346,37298859
1820,Whitefield,12.966847,77.748127,2825,2,2020,2021,14514951,15877964
1821,BTM,12.915762,77.618559,1422,3,2017,2018,10753558,11591262
1822,Indiranagar,12.969763,77.632523,2548,2,2021,2023,31107247,37827462
1823,Hebbal,13.032699,77.605116,3259,3,2018,2021,28546609,37711605
1824,Indiranagar,12.963555,77.634861,2887,3,2020,2024,37815187,50857494
1825,Whitefield,12.967819,77.742862,3020,1,2020,2025,17755643,29846785
1826,Jayanagar,12.923663,77.595261,628,5,2016,2019,6427085,7997017
1827,Electronic City,12.844901,77.657894,1711,2,2020,2021,7146319,7929047
1828,Electronic City,12.850192,77.652571,2160,3,2020,2023,9085849,11008657
1829,Electronic City,12.835706,77.655657,919,4,2022,2027,4004152,5971858
1830,Indiranagar,12.974515,77.643871,2866,3,2016,2019,33337028,44193316
1831,Indiranagar,12.980186,77.632981,3852,1,2022,2027,48564509,75608952
1832,Hebbal,13.043102,77.587874,1313,5,2020,2021,11518402,12520395
1833,Whitefield,12.967981,77.745785,3677,2,2018,2022,20383256,30005793
1834,Indiranagar,12.980523,77.639674,3615,5,2020,2023,45151642,55459376
1835,Jayanagar,12.930714,77.601773,1206,2,2020,2025,13804242,19595715
1836,Hebbal,13.039791,77.605567,1956,2,2019,2022,15870340,20050755
1837,Electronic City,12.853312,77.664882,3866,5,2015,2018,18478820,24841857
1838,Jayanagar,12.924807,77.592075,1569,5,2019,2024,17027356,23189550
1839,Hebbal,13.02868,77.596843,2049,2,2017,2018,15299704,16380183
1840,Hebbal,13.036263,77.599827,1118,2,2019,2024,9136950,12658600
1841,Whitefield,12.96126,77.741727,3177,3,2022,2024,16311065,18231852
1842,BTM,12.923616,77.61579,3502,2,2018,2021,25683360,31546201
1843,Electronic City,12.848973,77.663456,1391,4,2018,2019,6825281,7265972
1844,Jayanagar,12.923469,77.603693,2575,3,2017,2020,28806835,39759139
1845,Electronic City,12.848182,77.657069,1312,3,2018,2019,6331875,7063608
1846,Electronic City,12.855583,77.650393,1248,3,2018,2022,5249129,7922538
1847,Jayanagar,12.918553,77.587516,2501,1,2022,2027,27848651,36465014
1848,Whitefield,12.972528,77.739982,2148,1,2022,2026,11161821,16245753
1849,Jayanagar,12.929489,77.603046,2706,2,2019,2023,30011493,44330187
1850,Jayanagar,12.922549,77.589563,1761,5,2016,2021,19743649,26068356
1851,Indiranagar,12.969304,77.632288,3579,3,2020,2024,38935290,60471533
1852,Whitefield,12.970813,77.7568,3658,5,2017,2020,18639553,25417426
1853,Indiranagar,12.96356,77.639198,3030,3,2015,2016,39400378,43236484
1854,BTM,12.918951,77.609358,3099,1,2021,2025,20264534,28184314
1855,Jayanagar,12.916215,77.586166,2213,1,2017,2022,22378600,33327212
1856,Jayanagar,12.931346,77.595456,2439,4,2019,2021,24465061,29975863
1857,Hebbal,13.045713,77.604077,3804,3,2017,2021,30000788,36953253
1858,Jayanagar,12.931891,77.586149,2414,3,2015,2016,25570356,28452631
1859,Whitefield,12.976424,77.750776,1642,3,2018,2022,8694785,12179134
1860,BTM,12.906811,77.606815,3601,3,2018,2021,27150905,34368725
1861,Whitefield,12.965139,77.742063,2949,1,2016,2021,16971370,25638998
1862,Hebbal,13.032915,77.597917,1294,3,2018,2022,9947615,14176929
1863,BTM,12.910367,77.608975,1595,4,2020,2022,12248576,14729387
1864,Whitefield,12.962804,77.755041,605,3,2015,2017,3441076,4285058
1865,Electronic City,12.852888,77.655399,2927,1,2021,2026,13931445,22906553
1866,Whitefield,12.960297,77.749026,2347,1,2021,2026,11944989,20989214
1867,Jayanagar,12.923842,77.591156,3803,1,2020,2025,43902666,76923362
1868,Jayanagar,12.931567,77.594386,3341,5,2017,2018,39850195,42409249
1869,Indiranagar,12.968686,77.638991,3792,4,2022,2024,45827832,54601099
1870,Indiranagar,12.972788,77.644555,2640,3,2020,2024,32994662,47095024
1871,BTM,12.918754,77.608323,1415,1,2018,2020,9640960,11033002
1872,Whitefield,12.975932,77.751411,3602,4,2020,2022,19044126,23084802
1873,Electronic City,12.848635,77.652585,3291,5,2018,2019,13972825,15552801
1874,Jayanagar,12.930437,77.585857,2436,4,2018,2019,29329602,32799575
1875,BTM,12.907185,77.611271,2276,1,2017,2022,15353859,24265894
1876,Whitefield,12.978978,77.752255,2865,3,2020,2021,16606698,17509990
1877,Jayanagar,12.93379,77.598799,3585,1,2017,2020,40518640,55164661
1878,BTM,12.922405,77.607049,3115,3,2016,2018,22810501,27381491
1879,BTM,12.925397,77.617066,893,3,2021,2026,6552327,10451597
1880,Hebbal,13.029523,77.599128,2658,5,2022,2025,19772486,26031004
1881,Indiranagar,12.962047,77.643347,3914,2,2016,2021,42628927,61592806
1882,Electronic City,12.855562,77.662492,1679,4,2021,2025,7801034,9628657
1883,Indiranagar,12.973726,77.634045,843,3,2016,2020,9433045,14501068
1884,BTM,12.920374,77.613852,2142,4,2018,2020,15013641,17437649
1885,BTM,12.914398,77.6123,2151,1,2015,2020,15776409,20767127
1886,Electronic City,12.852656,77.663235,3125,5,2020,2022,15057881,17843967
1887,Whitefield,12.961624,77.750546,3680,3,2018,2022,21510086,29776252
1888,Indiranagar,12.96797,77.631328,1951,2,2017,2019,21338144,26703476
1889,Electronic City,12.843423,77.664365,2023,3,2020,2024,8781114,12816155
1890,Indiranagar,12.97298,77.635776,716,1,2015,2016,8610822,9157146
1891,Electronic City,12.839658,77.664418,754,3,2020,2024,3212633,5043593
1892,Indiranagar,12.974875,77.632647,3331,1,2017,2020,36160416,50756383
1893,Indiranagar,12.97307,77.647625,2187,3,2022,2025,26973402,34752398
1894,Hebbal,13.028354,77.593097,2351,3,2019,2021,17993793,22285208
1895,BTM,12.923026,77.604324,2319,1,2017,2020,14885022,17724446
1896,Whitefield,12.964977,77.74698,2500,2,2016,2017,14235421,15788707
1897,Electronic City,12.836482,77.661274,3563,3,2015,2019,15151016,21516558
1898,Hebbal,13.039442,77.603466,2468,4,2019,2020,19939258,22258240
1899,Indiranagar,12.963375,77.645587,1760,4,2015,2020,21562577,37085743
1900,Indiranagar,12.974025,77.647493,3855,5,2021,2026,47661302,69886040
1901,Electronic City,12.84227,77.658128,2591,1,2017,2021,12444225,16231930
1902,BTM,12.912615,77.609786,3356,5,2018,2022,21382368,28607654
1903,Jayanagar,12.929164,77.585809,2289,4,2021,2025,22926697,30064364
1904,Indiranagar,12.975951,77.648267,3805,3,2015,2016,43009886,46687481
1905,Electronic City,12.839224,77.667506,679,4,2016,2020,2866853,4247207
1906,Electronic City,12.851842,77.667584,3869,5,2017,2020,18001737,22763938
1907,Jayanagar,12.915868,77.596012,2545,3,2016,2018,29371710,34543660
1908,Indiranagar,12.979946,77.648203,3895,2,2015,2019,47545025,61928851
1909,Jayanagar,12.924261,77.598032,3075,3,2016,2021,32319616,51684444
1910,BTM,12.915192,77.608543,2945,2,2021,2022,20267751,21435864
1911,Indiranagar,12.979951,77.641019,3954,5,2015,2018,49130079,63300982
1912,BTM,12.914612,77.606174,2206,1,2019,2021,14681567,16656965
1913,Electronic City,12.836673,77.663725,1085,4,2015,2018,5251661,6834177
1914,Electronic City,12.842995,77.668989,2803,4,2017,2021,13740660,18614197
1915,Hebbal,13.030627,77.587766,2310,4,2019,2022,18970768,22410358
1916,Hebbal,13.031699,77.590773,864,3,2019,2023,7573075,11659158
1917,Jayanagar,12.921345,77.598538,1215,2,2022,2027,13117332,18572583
1918,Jayanagar,12.933593,77.591671,1801,1,2019,2023,21471124,31354625
1919,Hebbal,13.035285,77.59081,713,1,2021,2024,5361415,7346663
1920,Indiranagar,12.964537,77.641707,3227,1,2021,2024,39584632,49624959
1921,Whitefield,12.973948,77.753714,2816,5,2018,2023,16015311,27932893
1922,Hebbal,13.038174,77.601183,3357,2,2018,2019,26705492,28824561
1923,Hebbal,13.029549,77.599763,3238,1,2016,2021,24750398,42087175
1924,Jayanagar,12.929609,77.592768,1656,2,2018,2021,17150083,21555566
1925,Indiranagar,12.976762,77.631542,3127,1,2022,2023,35701325,39982638
1926,Indiranagar,12.980965,77.639592,1395,3,2015,2016,18023546,19709301
1927,Whitefield,12.967653,77.746615,2844,5,2022,2023,16675861,18596208
1928,Indiranagar,12.968799,77.634273,3970,5,2019,2023,44041029,56837830
1929,Jayanagar,12.922754,77.60061,2249,5,2019,2020,26233003,28785194
1930,Jayanagar,12.921668,77.587071,738,2,2017,2020,7665317,8895364
1931,Hebbal,13.030371,77.599535,2591,1,2017,2022,21702675,33973459
1932,Hebbal,13.035151,77.593026,3264,1,2018,2023,23812771,36943870
1933,Whitefield,12.976637,77.746769,1781,4,2019,2024,10244780,16791857
1934,Indiranagar,12.980539,77.649373,2031,1,2021,2023,23586686,27328085
1935,Hebbal,13.026112,77.593267,2308,4,2019,2022,19953730,24665083
1936,Hebbal,13.042814,77.588238,2896,3,2022,2023,21990075,23135228
1937,Hebbal,13.035419,77.599415,2954,3,2022,2024,22428685,26269381
1938,Hebbal,13.041507,77.604007,1561,2,2019,2022,13601989,17242712
1939,Electronic City,12.852975,77.666549,3619,1,2015,2020,16919549,24138554
1940,Whitefield,12.962626,77.744916,2343,4,2021,2026,13556140,22908316
1941,Indiranagar,12.965199,77.643481,1345,2,2018,2021,15308331,18330170
1942,Indiranagar,12.963361,77.651181,2825,1,2015,2016,35741064,38226366
1943,Indiranagar,12.973442,77.65039,1873,3,2020,2021,20360236,21566820
1944,Indiranagar,12.968227,77.632881,3896,4,2016,2020,46995701,61297291
1945,BTM,12.911373,77.605052,713,3,2015,2016,4564190,4938000
1946,Whitefield,12.974489,77.745475,1000,2,2015,2020,5052994,7870869
1947,Electronic City,12.841513,77.660066,1191,5,2016,2020,5108210,6684480
1948,Hebbal,13.043886,77.6021,3518,4,2016,2017,30103225,32626073
1949,Hebbal,13.029511,77.597409,2533,5,2017,2021,19320764,26213023
1950,Whitefield,12.96627,77.748816,2783,1,2016,2018,15469099,18368004
1951,Hebbal,13.040684,77.604897,3433,4,2020,2021,29837116,31721597
1952,Jayanagar,12.917765,77.587089,3328,1,2016,2017,37918891,41607066
1953,Electronic City,12.852475,77.65166,3910,5,2021,2026,16733871,28740699
1954,Electronic City,12.838872,77.654631,1437,5,2022,2025,6539605,8921381
1955,Whitefield,12.974995,77.742441,929,2,2015,2017,5480866,6453992
1956,Whitefield,12.963403,77.751863,2939,5,2018,2020,16566944,18299499
1957,Indiranagar,12.964855,77.648647,964,5,2018,2019,12506597,13468512
1958,BTM,12.912088,77.604543,933,2,2022,2026,6238784,9550733
1959,Jayanagar,12.919313,77.586412,1070,1,2021,2022,12054701,13224638
1960,Electronic City,12.839682,77.65225,3187,3,2020,2024,12990887,17546076
1961,Indiranagar,12.980517,77.643249,2701,1,2020,2022,31474156,37065923
1962,Whitefield,12.977518,77.742667,1236,5,2019,2020,7286729,7859345
1963,Whitefield,12.971542,77.747525,1633,5,2016,2021,8443147,12347812
1964,Jayanagar,12.930548,77.59048,1176,1,2017,2021,12553717,19660974
1965,Hebbal,13.02758,77.602776,2264,1,2022,2027,18415371,31195755
1966,Jayanagar,12.923575,77.602562,2263,5,2016,2021,23261682,31415958
1967,Whitefield,12.977666,77.74734,1968,4,2021,2024,11208045,13327857
1968,Whitefield,12.96659,77.756652,2831,4,2016,2019,15203340,20101557
1969,Hebbal,13.032186,77.600181,1505,1,2022,2027,10858785,14202821
1970,BTM,12.920512,77.619707,1090,2,2017,2021,8354743,10310626
1971,Whitefield,12.960434,77.747956,2686,2,2020,2024,16058899,23927492
1972,Whitefield,12.963317,77.740359,3493,2,2020,2021,19075752,20788144
1973,Whitefield,12.962702,77.744774,3202,1,2022,2023,17150112,18588183
1974,Hebbal,13.035095,77.591057,1903,2,2022,2025,14452875,19653059
1975,BTM,12.907912,77.61578,3481,1,2019,2023,24330416,34995036
1976,Electronic City,12.847318,77.669846,3220,5,2022,2024,13259690,15454682
1977,Hebbal,13.032553,77.594142,2407,1,2015,2017,20636456,23247906
1978,Whitefield,12.96896,77.745104,3018,2,2015,2020,17358511,22504994
1979,Hebbal,13.033,77.604127,2246,4,2019,2022,17588478,21282591
1980,Indiranagar,12.965096,77.649467,2388,3,2017,2018,30257089,33784423
1981,BTM,12.910862,77.616709,2361,4,2017,2022,16158769,21416252
1982,BTM,12.923719,77.604879,3706,1,2015,2020,23482371,33990588
1983,BTM,12.923322,77.608605,2791,5,2021,2023,19688508,23756106
1984,Jayanagar,12.925993,77.592085,3973,1,2019,2022,47109290,61715368
1985,Indiranagar,12.963086,77.643566,2671,4,2016,2017,30556713,34064168
1986,BTM,12.92277,77.617506,2542,2,2020,2024,18427020,26239414
1987,Jayanagar,12.917427,77.585538,1199,1,2020,2025,13386233,17989260
1988,Hebbal,13.044359,77.588665,3121,2,2020,2023,26461289,31488298
1989,Indiranagar,12.971141,77.640904,3501,3,2017,2022,39110723,55172941
1990,Indiranagar,12.974059,77.644023,877,4,2021,2023,11518651,13797507
1991,Jayanagar,12.917847,77.586945,2480,1,2020,2021,26853440,29105205
1992,Jayanagar,12.917034,77.602682,761,3,2019,2020,8058884,8763176
1993,Hebbal,13.041696,77.59304,902,4,2016,2021,7158806,12356038
1994,Hebbal,13.043899,77.599538,3099,1,2021,2023,24634335,29500924
1995,Electronic City,12.848177,77.655496,1322,1,2017,2018,5590432,5877952
1996,Electronic City,12.853278,77.653023,1887,5,2017,2019,9280258,10802972
1997,Indiranagar,12.975494,77.64455,928,1,2020,2023,11526033,14466251
1998,Jayanagar,12.922013,77.598275,3751,3,2016,2018,39093749,46179813
1999,Indiranagar,12.980235,77.647935,2963,1,2019,2024,38394575,58174484
2000,Whitefield,12.97441,77.755278,3195,4,2021,2025,17145764,24066482
2001,Electronic City,12.848313,77.66078,2300,2,2017,2019,9493218,10911215
2002,Jayanagar,12.92334,77.597324,1381,3,2017,2019,15657172,17638059
2003,Jayanagar,12.922229,77.584824,2825,5,2022,2027,30255473,46924770
2004,Electronic City,12.843901,77.66539,3346,3,2020,2021,16529115,17932066
2005,Jayanagar,12.916626,77.603436,1377,1,2017,2018,14930181,16555302
2006,BTM,12.915403,77.615973,1109,3,2018,2021,7667816,9104349
2007,Jayanagar,12.91752,77.588366,876,3,2020,2024,10007917,13682878
2008,BTM,12.914804,77.615355,2378,2,2021,2025,18203850,22448979
2009,Whitefield,12.967467,77.74844,2304,2,2021,2023,12117079,14380940
2010,Whitefield,12.965013,77.745552,2535,1,2017,2022,12618144,16641896
2011,BTM,12.92048,77.609752,2433,3,2021,2025,15797660,23447956
2012,Electronic City,12.851828,77.668277,2407,3,2017,2021,10081887,13563655
2013,Hebbal,13.039403,77.605793,3667,4,2016,2019,31114109,42833510
2014,Jayanagar,12.915897,77.587472,2154,4,2020,2025,23971607,32735844
2015,Electronic City,12.849638,77.666309,1569,2,2018,2022,7024976,9695692
2016,BTM,12.907059,77.60892,2477,5,2022,2026,18775086,23649268
2017,BTM,12.907425,77.609708,2832,2,2016,2020,21542315,33270259
2018,Electronic City,12.850928,77.650571,2604,1,2016,2019,12614251,16832225
2019,Whitefield,12.976977,77.754708,1895,4,2020,2021,10348131,11315834
2020,Electronic City,12.847982,77.669465,3479,4,2019,2023,16297829,22146311
2021,Indiranagar,12.970409,77.650015,1127,5,2021,2026,14583723,20741993
2022,Jayanagar,12.925951,77.585721,3519,2,2021,2022,36735422,41075488
2023,Indiranagar,12.981045,77.648111,2143,2,2020,2024,23250721,33742516
2024,Whitefield,12.973193,77.754013,3742,3,2018,2023,21355059,34418719
2025,BTM,12.916582,77.614776,837,2,2021,2023,5968238,6724510
2026,Whitefield,12.968342,77.754753,3184,5,2021,2025,18125352,23795152
2027,BTM,12.908564,77.602211,3399,3,2017,2018,25479192,27271069
2028,Whitefield,12.963887,77.740223,1439,1,2015,2019,7410082,10168989
2029,BTM,12.9219,77.607227,812,1,2016,2019,5901282,7749278
2030,BTM,12.917764,77.615388,825,5,2016,2021,6182762,10807849
2031,Electronic City,12.847093,77.652028,2141,3,2015,2019,9121998,12811704
2032,Jayanagar,12.915786,77.584536,2840,1,2018,2022,34329165,51997723
2033,Whitefield,12.963755,77.742318,2873,4,2015,2020,15247369,21309510
